country,genre,averageRating,numVotes
Serbia,Action & Adventure,4.75,47532.0
Serbia,Classic Movies,0,0
Serbia,Anime Features,0,0
Serbia,Sports Movies,0,0
Serbia,Music & Musicals,0,0
Serbia,Cult Movies,0,0
Serbia,Faith & Spirituality,0,0
Serbia,LGBTQ Movies,0,0
Serbia,Stand-Up Comedy,0,0
Serbia,Movies,6.7,2123.0
Malta,Documentaries,0,0
Malta,Children & Family Movies,0,0
Malta,Dramas,5.3,20862.0
Malta,Independent Movies,0,0
Malta,International Movies,0,0
Malta,Comedies,0,0
Malta,Thrillers,6.6,426365.0
Malta,Romantic Movies,5.3,20862.0
Malta,Horror Movies,0,0
Malta,Sci-Fi & Fantasy,0,0
Malta,Action & Adventure,0,0
Malta,Classic Movies,0,0
Malta,Anime Features,0,0
Malta,Sports Movies,0,0
Malta,Music & Musicals,0,0
Malta,Cult Movies,0,0
Malta,Faith & Spirituality,0,0
Malta,LGBTQ Movies,0,0
Malta,Stand-Up Comedy,0,0
Malta,Movies,5.3,20862.0
Kenya,Documentaries,8.0,117.0
Kenya,Children & Family Movies,0,0
Kenya,Dramas,6.550000000000001,5042.0
Kenya,Independent Movies,0,0
Kenya,International Movies,6.866666666666667,25174.333333333332
Kenya,Comedies,7.5,75348.0
Kenya,Thrillers,6.550000000000001,87.5
Kenya,Romantic Movies,7.5,75348.0
Kenya,Horror Movies,0,0
Kenya,Sci-Fi & Fantasy,0,0
Kenya,Action & Adventure,0,0
Kenya,Classic Movies,0,0
Kenya,Anime Features,0,0
Kenya,Sports Movies,0,0
Kenya,Music & Musicals,0,0
Kenya,Cult Movies,0,0
Kenya,Faith & Spirituality,0,0
Kenya,LGBTQ Movies,0,0
Kenya,Stand-Up Comedy,0,0
Kenya,Movies,6.866666666666667,25174.333333333332
Luxembourg,Documentaries,0,0
Luxembourg,Children & Family Movies,7.066666666666666,15553.0
Luxembourg,Dramas,6.6375,20740.375
Luxembourg,Independent Movies,6.9,32475.5
Luxembourg,International Movies,6.816666666666666,26592.833333333332
Luxembourg,Comedies,0,0
Luxembourg,Thrillers,6.6,18676.0
Luxembourg,Romantic Movies,0,0
Luxembourg,Horror Movies,0,0
Luxembourg,Sci-Fi & Fantasy,6.4,18625.0
Luxembourg,Action & Adventure,6.033333333333334,24005.666666666668
Luxembourg,Classic Movies,0,0
Luxembourg,Anime Features,0,0
Luxembourg,Sports Movies,0,0
Luxembourg,Music & Musicals,0,0
Luxembourg,Cult Movies,0,0
Luxembourg,Faith & Spirituality,0,0
Luxembourg,LGBTQ Movies,0,0
Luxembourg,Stand-Up Comedy,0,0
Luxembourg,Movies,6.800000000000001,21454.88888888889
Namibia,Documentaries,8.6,2003.0
Namibia,Children & Family Movies,0,0
Namibia,Dramas,7.2,65.0
Namibia,Independent Movies,0,0
Namibia,International Movies,7.9,1034.0
Namibia,Comedies,0,0
Namibia,Thrillers,0,0
Namibia,Romantic Movies,0,0
Namibia,Horror Movies,0,0
Namibia,Sci-Fi & Fantasy,0,0
Namibia,Action & Adventure,0,0
Namibia,Classic Movies,0,0
Namibia,Anime Features,0,0
Namibia,Sports Movies,0,0
Namibia,Music & Musicals,0,0
Namibia,Cult Movies,0,0
Namibia,Faith & Spirituality,0,0
Namibia,LGBTQ Movies,0,0
Namibia,Stand-Up Comedy,0,0
Namibia,Movies,7.9,1034.0
Angola,Documentaries,0,0
Angola,Children & Family Movies,0,0
Angola,Dramas,0,0
Angola,Independent Movies,0,0
Angola,International Movies,3.8,981.0
Angola,Comedies,0,0
Angola,Thrillers,0,0
Angola,Romantic Movies,0,0
Angola,Horror Movies,0,0
Angola,Sci-Fi & Fantasy,0,0
Angola,Action & Adventure,3.8,981.0
Angola,Classic Movies,0,0
Angola,Anime Features,0,0
Angola,Sports Movies,0,0
Angola,Music & Musicals,0,0
Angola,Cult Movies,0,0
Angola,Faith & Spirituality,0,0
Angola,LGBTQ Movies,0,0
Angola,Stand-Up Comedy,0,0
Angola,Movies,3.8,981.0
Uruguay,Documentaries,6.480000000000001,774.8
Uruguay,Children & Family Movies,0,0
Uruguay,Dramas,6.36,1884.6
Uruguay,Independent Movies,6.1,377.0
Uruguay,International Movies,6.444444444444445,1422.2222222222222
Uruguay,Comedies,6.3999999999999995,2447.0
Uruguay,Thrillers,0,0
Uruguay,Romantic Movies,0,0
Uruguay,Horror Movies,0,0
Uruguay,Sci-Fi & Fantasy,0,0
Uruguay,Action & Adventure,0,0
Uruguay,Classic Movies,0,0
Uruguay,Anime Features,0,0
Uruguay,Sports Movies,7.1,55.0
Uruguay,Music & Musicals,6.4,301.0
Uruguay,Cult Movies,0,0
Uruguay,Faith & Spirituality,0,0
Uruguay,LGBTQ Movies,0,0
Uruguay,Stand-Up Comedy,0,0
Uruguay,Movies,6.444444444444445,1422.2222222222222
Peru,Documentaries,7.433333333333333,873.6666666666666
Peru,Children & Family Movies,0,0
Peru,Dramas,7.5,1735.0
Peru,Independent Movies,0,0
Peru,International Movies,6.75,1117.0
Peru,Comedies,6.1,2001.0
Peru,Thrillers,0,0
Peru,Romantic Movies,6.1,2001.0
Peru,Horror Movies,4.6,345.0
Peru,Sci-Fi & Fantasy,0,0
Peru,Action & Adventure,0,0
Peru,Classic Movies,0,0
Peru,Anime Features,0,0
Peru,Sports Movies,0,0
Peru,Music & Musicals,0,0
Peru,Cult Movies,0,0
Peru,Faith & Spirituality,0,0
Peru,LGBTQ Movies,0,0
Peru,Stand-Up Comedy,0,0
Peru,Movies,6.75,1117.0
Mozambique,Documentaries,0,0
Mozambique,Children & Family Movies,0,0
Mozambique,Dramas,6.2,71764.0
Mozambique,Independent Movies,0,0
Mozambique,International Movies,6.2,71764.0
Mozambique,Comedies,0,0
Mozambique,Thrillers,6.2,71764.0
Mozambique,Romantic Movies,0,0
Mozambique,Horror Movies,0,0
Mozambique,Sci-Fi & Fantasy,0,0
Mozambique,Action & Adventure,0,0
Mozambique,Classic Movies,0,0
Mozambique,Anime Features,0,0
Mozambique,Sports Movies,0,0
Mozambique,Music & Musicals,0,0
Mozambique,Cult Movies,0,0
Mozambique,Faith & Spirituality,0,0
Mozambique,LGBTQ Movies,0,0
Mozambique,Stand-Up Comedy,0,0
Mozambique,Movies,6.2,71764.0
"Cambodia,",Documentaries,0,0
"Cambodia,",Children & Family Movies,0,0
"Cambodia,",Dramas,7.033333333333334,76058.66666666667
"Cambodia,",Independent Movies,0,0
"Cambodia,",International Movies,6.9,926.0
"Cambodia,",Comedies,7.1,209060.0
"Cambodia,",Thrillers,0,0
"Cambodia,",Romantic Movies,0,0
"Cambodia,",Horror Movies,0,0
"Cambodia,",Sci-Fi & Fantasy,0,0
"Cambodia,",Action & Adventure,0,0
"Cambodia,",Classic Movies,0,0
"Cambodia,",Anime Features,0,0
"Cambodia,",Sports Movies,0,0
"Cambodia,",Music & Musicals,0,0
"Cambodia,",Cult Movies,0,0
"Cambodia,",Faith & Spirituality,0,0
"Cambodia,",LGBTQ Movies,0,0
"Cambodia,",Stand-Up Comedy,0,0
"Cambodia,",Movies,6.9,926.0
Jordan,Documentaries,6.1,2800.0
Jordan,Children & Family Movies,0,0
Jordan,Dramas,6.92,4811.0
Jordan,Independent Movies,7.5,20295.0
Jordan,International Movies,6.785714285714286,7723.714285714285
Jordan,Comedies,6.199999999999999,996.0
Jordan,Thrillers,7.449999999999999,13633.0
Jordan,Romantic Movies,0,0
Jordan,Horror Movies,6.8,27211.0
Jordan,Sci-Fi & Fantasy,0,0
Jordan,Action & Adventure,0,0
Jordan,Classic Movies,0,0
Jordan,Anime Features,0,0
Jordan,Sports Movies,0,0
Jordan,Music & Musicals,0,0
Jordan,Cult Movies,0,0
Jordan,Faith & Spirituality,0,0
Jordan,LGBTQ Movies,0,0
Jordan,Stand-Up Comedy,0,0
Jordan,Movies,6.785714285714286,7723.714285714285
Zimbabwe,Documentaries,8.0,1184.5
Zimbabwe,Children & Family Movies,0,0
Zimbabwe,Dramas,0,0
Zimbabwe,Independent Movies,0,0
Zimbabwe,International Movies,7.333333333333333,904.3333333333334
Zimbabwe,Comedies,6.0,344.0
Zimbabwe,Thrillers,0,0
Zimbabwe,Romantic Movies,6.0,344.0
Zimbabwe,Horror Movies,0,0
Zimbabwe,Sci-Fi & Fantasy,0,0
Zimbabwe,Action & Adventure,0,0
Zimbabwe,Classic Movies,0,0
Zimbabwe,Anime Features,0,0
Zimbabwe,Sports Movies,0,0
Zimbabwe,Music & Musicals,0,0
Zimbabwe,Cult Movies,0,0
Zimbabwe,Faith & Spirituality,0,0
Zimbabwe,LGBTQ Movies,0,0
Zimbabwe,Stand-Up Comedy,0,0
Zimbabwe,Movies,7.333333333333333,904.3333333333334
Pakistan,Documentaries,0,0
Pakistan,Children & Family Movies,7.2,633.0
Pakistan,Dramas,6.3599999999999985,4511.5
Pakistan,Independent Movies,6.8,1064.6666666666667
Pakistan,International Movies,6.46923076923077,4133.153846153846
Pakistan,Comedies,7.1,10176.25
Pakistan,Thrillers,0,0
Pakistan,Romantic Movies,6.175000000000001,1223.0
Pakistan,Horror Movies,6.5,6427.0
Pakistan,Sci-Fi & Fantasy,0,0
Pakistan,Action & Adventure,0,0
Pakistan,Classic Movies,0,0
Pakistan,Anime Features,0,0
Pakistan,Sports Movies,0,0
Pakistan,Music & Musicals,5.25,178.5
Pakistan,Cult Movies,0,0
Pakistan,Faith & Spirituality,0,0
Pakistan,LGBTQ Movies,0,0
Pakistan,Stand-Up Comedy,0,0
Pakistan,Movies,6.521428571428572,3883.1428571428573
Bangladesh,Documentaries,0,0
Bangladesh,Children & Family Movies,0,0
Bangladesh,Dramas,7.166666666666667,1130.0
Bangladesh,Independent Movies,7.166666666666667,1130.0
Bangladesh,International Movies,7.300000000000001,1360.5
Bangladesh,Comedies,6.9,669.0
Bangladesh,Thrillers,0,0
Bangladesh,Romantic Movies,0,0
Bangladesh,Horror Movies,0,0
Bangladesh,Sci-Fi & Fantasy,0,0
Bangladesh,Action & Adventure,0,0
Bangladesh,Classic Movies,0,0
Bangladesh,Anime Features,0,0
Bangladesh,Sports Movies,0,0
Bangladesh,Music & Musicals,0,0
Bangladesh,Cult Movies,0,0
Bangladesh,Faith & Spirituality,0,0
Bangladesh,LGBTQ Movies,0,0
Bangladesh,Stand-Up Comedy,0,0
Bangladesh,Movies,7.166666666666667,1130.0
Guatemala,Documentaries,6.6,221.0
Guatemala,Children & Family Movies,0,0
Guatemala,Dramas,0,0
Guatemala,Independent Movies,0,0
Guatemala,International Movies,6.6,221.0
Guatemala,Comedies,0,0
Guatemala,Thrillers,0,0
Guatemala,Romantic Movies,0,0
Guatemala,Horror Movies,0,0
Guatemala,Sci-Fi & Fantasy,0,0
Guatemala,Action & Adventure,0,0
Guatemala,Classic Movies,0,0
Guatemala,Anime Features,0,0
Guatemala,Sports Movies,0,0
Guatemala,Music & Musicals,0,0
Guatemala,Cult Movies,0,0
Guatemala,Faith & Spirituality,0,0
Guatemala,LGBTQ Movies,0,0
Guatemala,Stand-Up Comedy,0,0
Guatemala,Movies,6.6,221.0
Senegal,Documentaries,6.0,110.0
Senegal,Children & Family Movies,0,0
Senegal,Dramas,6.7,9348.0
Senegal,Independent Movies,6.7,9348.0
Senegal,International Movies,6.7,9348.0
Senegal,Comedies,0,0
Senegal,Thrillers,0,0
Senegal,Romantic Movies,0,0
Senegal,Horror Movies,0,0
Senegal,Sci-Fi & Fantasy,0,0
Senegal,Action & Adventure,0,0
Senegal,Classic Movies,0,0
Senegal,Anime Features,0,0
Senegal,Sports Movies,0,0
Senegal,Music & Musicals,0,0
Senegal,Cult Movies,0,0
Senegal,Faith & Spirituality,0,0
Senegal,LGBTQ Movies,0,0
Senegal,Stand-Up Comedy,0,0
Senegal,Movies,6.7,9348.0
Finland,Documentaries,7.533333333333334,26927.666666666668
Finland,Children & Family Movies,6.4,28293.0
Finland,Dramas,5.85,933.5
Finland,Independent Movies,0,0
Finland,International Movies,6.550000000000001,15501.5
Finland,Comedies,5.7,19326.0
Finland,Thrillers,0,0
Finland,Romantic Movies,0,0
Finland,Horror Movies,0,0
Finland,Sci-Fi & Fantasy,0,0
Finland,Action & Adventure,5.0,10359.0
Finland,Classic Movies,0,0
Finland,Anime Features,0,0
Finland,Sports Movies,5.7,552.0
Finland,Music & Musicals,8.2,67742.0
Finland,Cult Movies,0,0
Finland,Faith & Spirituality,0,0
Finland,LGBTQ Movies,0,0
Finland,Stand-Up Comedy,0,0
Finland,Movies,6.528571428571428,17328.85714285714
Iraq,Documentaries,6.199999999999999,1745.5
Iraq,Children & Family Movies,0,0
Iraq,Dramas,0,0
Iraq,Independent Movies,0,0
Iraq,International Movies,6.199999999999999,1745.5
Iraq,Comedies,0,0
Iraq,Thrillers,0,0
Iraq,Romantic Movies,0,0
Iraq,Horror Movies,0,0
Iraq,Sci-Fi & Fantasy,0,0
Iraq,Action & Adventure,0,0
Iraq,Classic Movies,0,0
Iraq,Anime Features,0,0
Iraq,Sports Movies,0,0
Iraq,Music & Musicals,0,0
Iraq,Cult Movies,0,0
Iraq,Faith & Spirituality,0,0
Iraq,LGBTQ Movies,0,0
Iraq,Stand-Up Comedy,0,0
Iraq,Movies,6.199999999999999,1745.5
Malawi,Documentaries,0,0
Malawi,Children & Family Movies,7.6,37023.0
Malawi,Dramas,7.6,37023.0
Malawi,Independent Movies,7.6,37023.0
Malawi,International Movies,0,0
Malawi,Comedies,0,0
Malawi,Thrillers,0,0
Malawi,Romantic Movies,0,0
Malawi,Horror Movies,0,0
Malawi,Sci-Fi & Fantasy,0,0
Malawi,Action & Adventure,0,0
Malawi,Classic Movies,0,0
Malawi,Anime Features,0,0
Malawi,Sports Movies,0,0
Malawi,Music & Musicals,0,0
Malawi,Cult Movies,0,0
Malawi,Faith & Spirituality,0,0
Malawi,LGBTQ Movies,0,0
Malawi,Stand-Up Comedy,0,0
Malawi,Movies,7.6,37023.0
Paraguay,Documentaries,0,0
Paraguay,Children & Family Movies,0,0
Paraguay,Dramas,0,0
Paraguay,Independent Movies,0,0
Paraguay,International Movies,5.9,724.0
Paraguay,Comedies,0,0
Paraguay,Thrillers,0,0
Paraguay,Romantic Movies,0,0
Paraguay,Horror Movies,0,0
Paraguay,Sci-Fi & Fantasy,0,0
Paraguay,Action & Adventure,5.9,724.0
Paraguay,Classic Movies,0,0
Paraguay,Anime Features,0,0
Paraguay,Sports Movies,0,0
Paraguay,Music & Musicals,0,0
Paraguay,Cult Movies,0,0
Paraguay,Faith & Spirituality,0,0
Paraguay,LGBTQ Movies,0,0
Paraguay,Stand-Up Comedy,0,0
Paraguay,Movies,5.9,724.0
Iran,Documentaries,0,0
Iran,Children & Family Movies,0,0
Iran,Dramas,7.133333333333333,84915.0
Iran,Independent Movies,6.550000000000001,6548.0
Iran,International Movies,7.166666666666667,91572.66666666667
Iran,Comedies,0,0
Iran,Thrillers,6.8,27211.0
Iran,Romantic Movies,0,0
Iran,Horror Movies,6.8,27211.0
Iran,Sci-Fi & Fantasy,0,0
Iran,Action & Adventure,0,0
Iran,Classic Movies,6.7,7238.0
Iran,Anime Features,0,0
Iran,Sports Movies,0,0
Iran,Music & Musicals,0,0
Iran,Cult Movies,0,0
Iran,Faith & Spirituality,0,0
Iran,LGBTQ Movies,0,0
Iran,Stand-Up Comedy,0,0
Iran,Movies,7.050000000000001,70489.0
"United States,",Documentaries,6.827450980392157,2890.8039215686276
"United States,",Children & Family Movies,5.936507936507937,57421.01587301587
"United States,",Dramas,6.808823529411764,140217.45098039217
"United States,",Independent Movies,6.53235294117647,62876.91176470588
"United States,",International Movies,6.55,69593.9375
"United States,",Comedies,6.061445783132532,97471.19277108433
"United States,",Thrillers,6.271999999999999,171821.32
"United States,",Romantic Movies,6.544000000000002,112772.72
"United States,",Horror Movies,5.642857142857144,95490.28571428571
"United States,",Sci-Fi & Fantasy,6.240816326530611,210695.73469387754
"United States,",Action & Adventure,6.351851851851853,205127.40740740742
"United States,",Classic Movies,7.557142857142857,170557.7142857143
"United States,",Anime Features,5.1,1245.0
"United States,",Sports Movies,7.153846153846152,57187.61538461538
"United States,",Music & Musicals,6.933333333333334,84210.75
"United States,",Cult Movies,6.8,256523.5
"United States,",Faith & Spirituality,6.180000000000001,11361.4
"United States,",LGBTQ Movies,6.3999999999999995,43141.0
"United States,",Stand-Up Comedy,8.1,10742.0
"United States,",Movies,6.278468899521531,84503.32057416267
Albania,Documentaries,0,0
Albania,Children & Family Movies,0,0
Albania,Dramas,6.2,1595.0
Albania,Independent Movies,0,0
Albania,International Movies,6.2,1595.0
Albania,Comedies,0,0
Albania,Thrillers,0,0
Albania,Romantic Movies,0,0
Albania,Horror Movies,0,0
Albania,Sci-Fi & Fantasy,0,0
Albania,Action & Adventure,0,0
Albania,Classic Movies,0,0
Albania,Anime Features,0,0
Albania,Sports Movies,0,0
Albania,Music & Musicals,0,0
Albania,Cult Movies,0,0
Albania,Faith & Spirituality,0,0
Albania,LGBTQ Movies,0,0
Albania,Stand-Up Comedy,0,0
Albania,Movies,6.2,1595.0
Soviet Union,Documentaries,0,0
Soviet Union,Children & Family Movies,0,0
Soviet Union,Dramas,6.25,841.0
Soviet Union,Independent Movies,0,0
Soviet Union,International Movies,5.733333333333334,573.6666666666666
Soviet Union,Comedies,0,0
Soviet Union,Thrillers,0,0
Soviet Union,Romantic Movies,5.9,300.0
Soviet Union,Horror Movies,0,0
Soviet Union,Sci-Fi & Fantasy,4.7,39.0
Soviet Union,Action & Adventure,4.7,39.0
Soviet Union,Classic Movies,0,0
Soviet Union,Anime Features,0,0
Soviet Union,Sports Movies,0,0
Soviet Union,Music & Musicals,6.6,1382.0
Soviet Union,Cult Movies,0,0
Soviet Union,Faith & Spirituality,0,0
Soviet Union,LGBTQ Movies,0,0
Soviet Union,Stand-Up Comedy,0,0
Soviet Union,Movies,5.733333333333334,573.6666666666666
Georgia,Documentaries,0,0
Georgia,Children & Family Movies,0,0
Georgia,Dramas,7.4,3845.0
Georgia,Independent Movies,7.4,3845.0
Georgia,International Movies,7.4,3845.0
Georgia,Comedies,0,0
Georgia,Thrillers,0,0
Georgia,Romantic Movies,0,0
Georgia,Horror Movies,0,0
Georgia,Sci-Fi & Fantasy,0,0
Georgia,Action & Adventure,0,0
Georgia,Classic Movies,0,0
Georgia,Anime Features,0,0
Georgia,Sports Movies,0,0
Georgia,Music & Musicals,0,0
Georgia,Cult Movies,0,0
Georgia,Faith & Spirituality,0,0
Georgia,LGBTQ Movies,0,0
Georgia,Stand-Up Comedy,0,0
Georgia,Movies,7.4,3845.0
Morocco,Documentaries,0,0
Morocco,Children & Family Movies,0,0
Morocco,Dramas,6.6000000000000005,4602.5
Morocco,Independent Movies,6.2,2744.0
Morocco,International Movies,6.4,4927.0
Morocco,Comedies,0,0
Morocco,Thrillers,0,0
Morocco,Romantic Movies,0,0
Morocco,Horror Movies,0,0
Morocco,Sci-Fi & Fantasy,0,0
Morocco,Action & Adventure,6.6,7110.0
Morocco,Classic Movies,0,0
Morocco,Anime Features,0,0
Morocco,Sports Movies,0,0
Morocco,Music & Musicals,0,0
Morocco,Cult Movies,0,0
Morocco,Faith & Spirituality,7.25,2120.5
Morocco,LGBTQ Movies,0,0
Morocco,Stand-Up Comedy,0,0
Morocco,Movies,6.4,4927.0
Slovakia,Documentaries,0,0
Slovakia,Children & Family Movies,0,0
Slovakia,Dramas,7.0,2528.0
Slovakia,Independent Movies,0,0
Slovakia,International Movies,7.0,2528.0
Slovakia,Comedies,0,0
Slovakia,Thrillers,0,0
Slovakia,Romantic Movies,0,0
Slovakia,Horror Movies,0,0
Slovakia,Sci-Fi & Fantasy,0,0
Slovakia,Action & Adventure,0,0
Slovakia,Classic Movies,0,0
Slovakia,Anime Features,0,0
Slovakia,Sports Movies,0,0
Slovakia,Music & Musicals,0,0
Slovakia,Cult Movies,0,0
Slovakia,Faith & Spirituality,0,0
Slovakia,LGBTQ Movies,0,0
Slovakia,Stand-Up Comedy,0,0
Slovakia,Movies,7.0,2528.0
Ukraine,Documentaries,8.3,18612.0
Ukraine,Children & Family Movies,0,0
Ukraine,Dramas,0,0
Ukraine,Independent Movies,0,0
Ukraine,International Movies,8.3,18612.0
Ukraine,Comedies,0,0
Ukraine,Thrillers,0,0
Ukraine,Romantic Movies,0,0
Ukraine,Horror Movies,0,0
Ukraine,Sci-Fi & Fantasy,0,0
Ukraine,Action & Adventure,0,0
Ukraine,Classic Movies,0,0
Ukraine,Anime Features,0,0
Ukraine,Sports Movies,0,0
Ukraine,Music & Musicals,0,0
Ukraine,Cult Movies,0,0
Ukraine,Faith & Spirituality,0,0
Ukraine,LGBTQ Movies,0,0
Ukraine,Stand-Up Comedy,0,0
Ukraine,Movies,8.3,18612.0
Bermuda,Documentaries,7.9,1982.0
Bermuda,Children & Family Movies,0,0
Bermuda,Dramas,0,0
Bermuda,Independent Movies,0,0
Bermuda,International Movies,0,0
Bermuda,Comedies,0,0
Bermuda,Thrillers,0,0
Bermuda,Romantic Movies,0,0
Bermuda,Horror Movies,0,0
Bermuda,Sci-Fi & Fantasy,0,0
Bermuda,Action & Adventure,0,0
Bermuda,Classic Movies,0,0
Bermuda,Anime Features,0,0
Bermuda,Sports Movies,0,0
Bermuda,Music & Musicals,0,0
Bermuda,Cult Movies,0,0
Bermuda,Faith & Spirituality,0,0
Bermuda,LGBTQ Movies,0,0
Bermuda,Stand-Up Comedy,0,0
Bermuda,Movies,0,0
Ecuador,Documentaries,7.9,1982.0
Ecuador,Children & Family Movies,0,0
Ecuador,Dramas,0,0
Ecuador,Independent Movies,0,0
Ecuador,International Movies,0,0
Ecuador,Comedies,0,0
Ecuador,Thrillers,0,0
Ecuador,Romantic Movies,0,0
Ecuador,Horror Movies,0,0
Ecuador,Sci-Fi & Fantasy,0,0
Ecuador,Action & Adventure,0,0
Ecuador,Classic Movies,0,0
Ecuador,Anime Features,0,0
Ecuador,Sports Movies,0,0
Ecuador,Music & Musicals,0,0
Ecuador,Cult Movies,0,0
Ecuador,Faith & Spirituality,0,0
Ecuador,LGBTQ Movies,0,0
Ecuador,Stand-Up Comedy,0,0
Ecuador,Movies,0,0
Armenia,Documentaries,6.1,2800.0
Armenia,Children & Family Movies,0,0
Armenia,Dramas,0,0
Armenia,Independent Movies,0,0
Armenia,International Movies,6.1,2800.0
Armenia,Comedies,0,0
Armenia,Thrillers,0,0
Armenia,Romantic Movies,0,0
Armenia,Horror Movies,0,0
Armenia,Sci-Fi & Fantasy,0,0
Armenia,Action & Adventure,0,0
Armenia,Classic Movies,0,0
Armenia,Anime Features,0,0
Armenia,Sports Movies,0,0
Armenia,Music & Musicals,0,0
Armenia,Cult Movies,0,0
Armenia,Faith & Spirituality,0,0
Armenia,LGBTQ Movies,0,0
Armenia,Stand-Up Comedy,0,0
Armenia,Movies,6.1,2800.0
Mongolia,Documentaries,6.1,2800.0
Mongolia,Children & Family Movies,0,0
Mongolia,Dramas,0,0
Mongolia,Independent Movies,0,0
Mongolia,International Movies,6.1,2800.0
Mongolia,Comedies,0,0
Mongolia,Thrillers,0,0
Mongolia,Romantic Movies,0,0
Mongolia,Horror Movies,0,0
Mongolia,Sci-Fi & Fantasy,0,0
Mongolia,Action & Adventure,0,0
Mongolia,Classic Movies,0,0
Mongolia,Anime Features,0,0
Mongolia,Sports Movies,0,0
Mongolia,Music & Musicals,0,0
Mongolia,Cult Movies,0,0
Mongolia,Faith & Spirituality,0,0
Mongolia,LGBTQ Movies,0,0
Mongolia,Stand-Up Comedy,0,0
Mongolia,Movies,6.1,2800.0
Bahamas,Documentaries,0,0
Bahamas,Children & Family Movies,0,0
Bahamas,Dramas,0,0
Bahamas,Independent Movies,0,0
Bahamas,International Movies,0,0
Bahamas,Comedies,0,0
Bahamas,Thrillers,0,0
Bahamas,Romantic Movies,0,0
Bahamas,Horror Movies,0,0
Bahamas,Sci-Fi & Fantasy,0,0
Bahamas,Action & Adventure,8.0,645537.0
Bahamas,Classic Movies,0,0
Bahamas,Anime Features,0,0
Bahamas,Sports Movies,0,0
Bahamas,Music & Musicals,0,0
Bahamas,Cult Movies,0,0
Bahamas,Faith & Spirituality,0,0
Bahamas,LGBTQ Movies,0,0
Bahamas,Stand-Up Comedy,0,0
Bahamas,Movies,0,0
Sri Lanka,Documentaries,6.9,45.0
Sri Lanka,Children & Family Movies,0,0
Sri Lanka,Dramas,0,0
Sri Lanka,Independent Movies,0,0
Sri Lanka,International Movies,6.9,45.0
Sri Lanka,Comedies,0,0
Sri Lanka,Thrillers,0,0
Sri Lanka,Romantic Movies,0,0
Sri Lanka,Horror Movies,0,0
Sri Lanka,Sci-Fi & Fantasy,0,0
Sri Lanka,Action & Adventure,0,0
Sri Lanka,Classic Movies,0,0
Sri Lanka,Anime Features,0,0
Sri Lanka,Sports Movies,0,0
Sri Lanka,Music & Musicals,0,0
Sri Lanka,Cult Movies,0,0
Sri Lanka,Faith & Spirituality,0,0
Sri Lanka,LGBTQ Movies,0,0
Sri Lanka,Stand-Up Comedy,0,0
Sri Lanka,Movies,6.9,45.0
Latvia,Documentaries,0,0
Latvia,Children & Family Movies,0,0
Latvia,Dramas,6.0,1315.0
Latvia,Independent Movies,0,0
Latvia,International Movies,6.0,1315.0
Latvia,Comedies,0,0
Latvia,Thrillers,0,0
Latvia,Romantic Movies,0,0
Latvia,Horror Movies,0,0
Latvia,Sci-Fi & Fantasy,0,0
Latvia,Action & Adventure,0,0
Latvia,Classic Movies,0,0
Latvia,Anime Features,0,0
Latvia,Sports Movies,0,0
Latvia,Music & Musicals,0,0
Latvia,Cult Movies,0,0
Latvia,Faith & Spirituality,0,0
Latvia,LGBTQ Movies,0,0
Latvia,Stand-Up Comedy,0,0
Latvia,Movies,6.0,1315.0
Liechtenstein,Documentaries,0,0
Liechtenstein,Children & Family Movies,0,0
Liechtenstein,Dramas,7.9,75800.0
Liechtenstein,Independent Movies,0,0
Liechtenstein,International Movies,0,0
Liechtenstein,Comedies,0,0
Liechtenstein,Thrillers,0,0
Liechtenstein,Romantic Movies,7.9,75800.0
Liechtenstein,Horror Movies,0,0
Liechtenstein,Sci-Fi & Fantasy,0,0
Liechtenstein,Action & Adventure,0,0
Liechtenstein,Classic Movies,7.9,75800.0
Liechtenstein,Anime Features,0,0
Liechtenstein,Sports Movies,0,0
Liechtenstein,Music & Musicals,0,0
Liechtenstein,Cult Movies,0,0
Liechtenstein,Faith & Spirituality,0,0
Liechtenstein,LGBTQ Movies,0,0
Liechtenstein,Stand-Up Comedy,0,0
Liechtenstein,Movies,7.9,75800.0
Venezuela,Documentaries,6.85,100.5
Venezuela,Children & Family Movies,0,0
Venezuela,Dramas,0,0
Venezuela,Independent Movies,0,0
Venezuela,International Movies,7.3,10.0
Venezuela,Comedies,0,0
Venezuela,Thrillers,0,0
Venezuela,Romantic Movies,0,0
Venezuela,Horror Movies,0,0
Venezuela,Sci-Fi & Fantasy,0,0
Venezuela,Action & Adventure,0,0
Venezuela,Classic Movies,0,0
Venezuela,Anime Features,0,0
Venezuela,Sports Movies,0,0
Venezuela,Music & Musicals,0,0
Venezuela,Cult Movies,0,0
Venezuela,Faith & Spirituality,0,0
Venezuela,LGBTQ Movies,0,0
Venezuela,Stand-Up Comedy,0,0
Venezuela,Movies,7.3,10.0
Nicaragua,Documentaries,7.1,863.0
Nicaragua,Children & Family Movies,0,0
Nicaragua,Dramas,0,0
Nicaragua,Independent Movies,0,0
Nicaragua,International Movies,0,0
Nicaragua,Comedies,0,0
Nicaragua,Thrillers,0,0
Nicaragua,Romantic Movies,0,0
Nicaragua,Horror Movies,0,0
Nicaragua,Sci-Fi & Fantasy,0,0
Nicaragua,Action & Adventure,0,0
Nicaragua,Classic Movies,0,0
Nicaragua,Anime Features,0,0
Nicaragua,Sports Movies,0,0
